NPI,Entity Type Code,Provider Organization Name (Legal Business Name),Provider Last Name (Legal Name),Provider First Name,Provider Middle Name,City,State
1437611043,1,,DANIELS-HALL,COLLIER,,BOTHELL,WA
1346702958,1,,DANG,NANCY,,FOUNTAIN VALLEY,CA
1255893863,1,,PATTOCK,ANDREW,MARK,SEATTLE,WA
1164984779,1,,KUSHMAN,ARIELLE,,NEW YORK,NY
1073075685,1,,BRYAN,HALEY,DANIELLE,WOODLAND HILLS,CA
1982166591,1,,SUSEK,RYAN,J,THROOP,PA
1790247302,1,,MITCHELL,ANGELA,,SEARCY,AR
1609338219,1,,MACONE,SARA,,MILILANI,HI
1518429125,1,,ZALDIVAR,HAILEY,ELIZABETH,FRANKLIN PARK,IL
1225212442,1,,POMERANTZ,JASON,HARRIS,SEATTLE,WA
1326283334,1,,WILLIAMS,COURTNEY,HUDSON,KENLY,NC
1932494945,1,,WILKINSON,SARAH,ANNE,SAN DIEGO,CA
1396285318,1,,KEDDY,MARY,,SAN FRANCISCO,CA
1215107594,1,,RICE,AMBER,ALISON,BOTHELL,WA
1427510031,1,,MENENDEZ,SAMANTHA,RENEE,DEERFIELD BEACH,FL
1336601947,2,FAMILY HEALTH & SPINAL REJUVENATION CLINIC LLC,,,,EULESS,TX
1245792852,1,,HARDING,SAMANTHA,,MONROE,WA
1154883767,1,,WOODWICK,JAMES,WILLIAM,LUBBOCK,TX
1063974673,1,,MALYSZ OYOLA,ANNA,MARIA,WILMINGTON,NC
1972065589,1,,CALLANAN,MEGAN,ANN,NORFOLK,VA
1881156495,1,,BLALOCK,MICHAEL,ANOTONIO,MILWAUKEE,WI
1508328113,1,,MENON,BLAINE,,ALBUQUERQUE,NM
1417419029,1,,SARAFOGLOU,LUCIANNA,,NORTH EASTON,MA
1326500935,1,,PECK,ABIGAIL,A,TRAVERSE CITY,MI
1235691841,1,,MILLER,MATTHEW,ALLAN,MISSION,KS
1144782756,1,,HURLEY,MEREDITH,,BUFFALO,NY
1053873661,1,,ABBOTT,BREANA,LYNN,MAGNOLIA,TX
1962964577,1,,SIMPSON,ALLISON,PAIGE,ROANOKE,VA
1871055483,2,KAISER FOUNDATION HOSPITALS,,,,DOWNEY,CA
1780146399,1,,JENSEN,CHRISTOPHER,W.,DURHAM,NC
1699237214,1,,COLWELL,KRYSTAL,,AUBURN,WA
1417419037,1,,KRUSE,MAXWELL,EMERSON,KETTERING,OH
1326500943,1,,SMITH,CHARLOTTE,SUZANNE,MATTHEWS,NC
1235691858,1,,BECERRIL,ELIZABETH,PRIETO,LA VERNIA,TX
1144782764,1,,LE,IVY,ANN,BROOKLYN,NY
1053873679,1,,HANLEY,DAYSIAH,,WOODLAND HILLS,CA
1962964585,1,,MANION,SHANE,,ORLANDO,FL
1871055491,1,,MAHONE,CHANTE,KENYADA,PHOENIX,AZ
1780146308,1,,ISLAM,NAFIS,,LILBURN,GA
1598227118,2,ROBERT JR CHIROPRACTIC CORPORATION,,,,WILMINGTON,CA
1407318025,1,,GARVER,NATALIE,,BASKING RIDGE,NJ
1316409931,1,,KEENEY,MADISON,,WOODLAND HILLS,CA
1831655281,2,CARE FIRST TRANSPORTATION LLC,,,,SAN DIEGO,CA
1164889572,1,,MACASPAC,JOSE,H,RANCHO CORDOVA,CA
1144260704,1,,PHILLIPS,ELIZABETH,L,COLORADO SPRINGS,CO
1225590847,1,,FRIEDMAN,JULIE,CATE,AURORA,CO
1134681752,1,,BOUCAR,RADIATOU,,RANDALLSTOWN,MD
1508328121,1,,FALCON,ALLISON,KATHERINE,MEMPHIS,TN
1861954489,1,,LI,CHANG,,HOUSTON,TX
1114487576,1,,KRIEGER,DEMI,,SAN DIEGO,CA
1992190557,1,,IVEY,ALEXANDRA,,SEATTLE,WA
1043772668,1,,ESTEVEZ,STEFFI,MARIE,BROOKLYN,NY
1952863573,1,,CORNETT,CHRISTOPHER,ROBIN,SAN RAFAEL,CA
1851468201,1,,BIRKHOLZ,TREVOR,DALE,FRESNO,CA
1770045395,2,KAISER FOUNDATION HOSPITALS,,,,DOWNEY,CA
1689136202,1,,ABDUL,FARAH,,SEATTLE,WA
1497217012,1,,KARIM,FARABI,N,NORTHBOROUGH,MA
1306308929,1,,KNAPP,ANDREW,,BUFFALO,NY
1215499835,1,,HERNANDEZ,JULISSA,,FONTANA,CA
1124580741,1,,EMAMI,REZA,,VISALIA,CA
1033671656,1,,GANDHI,ASHISH,RAMANLAL,BURR RIDGE,IL
1942762562,1,,LEWIS,VANESSA,P,FORT WAYNE,IN
1912264516,1,,WILLIAMS,RUTH,ES,SAINT PETERSBURG,FL
1689044760,1,,CHANG,WALTER,,LONG BEACH,CA
1851853477,1,,TUCKER,BRADEN,,MIDWAY,UT
1760944383,1,,ELIZEE,GUERDYTE,,MIAMI,FL
1679035299,1,,ZIMMER,AGNES,,MEDIA,PA
1588126106,1,,KETCHUM,ALISHA,DAWN,MCALESTER,OK
1396207916,1,,KAUR,MANMEET,,SACRAMENTO,CA
1205398823,1,,KUYPER,KOURTNEY,STORM,CHICAGO,IL
1659832087,1,,ZIMBROFF,ROBERT,MICHAEL,CLEVELAND,OH
1235229170,1,,ZAFFARESE-DIPPOLD,SHARON,,SAINT MARYS,PA
1891269510,1,,CINTI,ZACHARY,ROBERT,SOUTH SAN FRANCISCO,CA
1063629517,1,,JOHNSON-MILLER,GAIL,,BEL AIR,MD
1114489739,1,,GLOVER,JOSEPH,,BIRMINGHAM,AL
1023570645,1,,PATEL,CHANDNI,,CLIFTON,NJ
1932661550,1,,PANSURIYA,TUSHARKUMAR,,KINGWOOD,TX
1841752466,1,,COOTS,GREGORY,TAYLOR,WILMINGTON,NC
1750843371,1,,RICHARDSON,MARION,FITZGERALD,MIDDLETOWN,NJ
1669934287,1,,BRACKEN,SARA,,WINDHAM,NH
1578025193,1,,SMITT,JAMES,H,TUCSON,AZ
1487116000,1,,FERGUSON,RYAN,JOSEPH,VISALIA,CA
1295297810,1,,ROLLER,KYLE,,SALT LAKE CITY,UT
1578991840,1,,SAN FILIPPO,STEVEN,CHARLES,FLEMINGTON,NJ
1104388727,1,,MA,LOUIS,,GREENVILLE,MS
1013479633,1,,GLEMAUD,RAVEN,,LAKEWOOD,CO
1922560549,1,,CYLET,DAPHNEY,,SAINT ALBANS,NY
1831651454,1,,DUGGINS,TIFFANY,P,CANTON,MI
1740742360,1,,ESPEJO,DENIELLE,,RANCHO SANTA MARGARITA,CA
1659833275,2,"CRECER SPEECH AND LANGUAGE THERAPY, PLLC",,,,GREENSBORO,NC
1568924181,1,,CHAN,VICTORIA,,WOODLAND HILLS,CA
1477015097,2,JOSH AND LAUREL WEED LLC,,,,COVINGTON,WA
1386106904,1,,CIARAGLIA,ANGELO,VINCENT,ROSEVILLE,CA
1194287714,1,,LUEDERS,TONJA,A,PHOENIX,AZ
1003378621,1,,MASIH,MARIA,P,RIVERHEAD,NY
1912469537,1,,CHRISTENSEN,MILES,,DURHAM,NC
1992267934,1,,GREEN,SOPHIE,HELEN,INDIANAPOLIS,IN
1821550443,1,,FIEVRE,MARIE,,KISSIMMEE,FL
1730641358,1,,DURSKI,KARLI,ANN,MILWAUKEE,WI
1649732264,1,,MASSENGALE,MELINDA,FAYE,LIMA,OH
1558823179,1,,GIBSON,ELIZABETH,ANNE,INDIAN TRAIL,NC
1467914085,1,,CASEY,PAIGE,ELIZABETH,BURKE,VA
1376005991,1,,TEMPLETON,JACLYN,,NEW YORK,NY
1285196808,1,,MANZIONE,THOMAS,JAMES,STATEN ISLAND,NY
1093277618,1,,OSTOJIC,AMPARO,,CULVER CITY,CA
1902368525,1,,RUTLEDGE,RUTH,ELIZABETH,SANTA FE,NM
1811459431,1,,LILJA,KRISTINA,,PARK RIDGE,IL
1205391257,1,,ROLUFS,ERIKA,P,COLORADO SPRINGS,CO
1235597881,1,,MORRIS,JAMES,NATHAN,CINCINNATI,OH
1831156595,1,,ZUCKERMAN,SAMUEL,L.,SAN ANTONIO,TX
1871833590,1,,PARIKH,RAXIT,,OVIEDO,FL
1730665738,1,,GONZALEZ,ROLANDO,,MIAMI,FL
1720451081,1,,HARRIS-POTCH,MOLLY,,CITRUS HEIGHTS,CA
1053745943,1,,LEE,BENJAMIN,,LOS ANGELES,CA
1720540347,1,,ATIQ,OSMAN,OMAR,SEARCY,AR
1639631252,1,,KIBLER,DANIEL,,NOVI,MI
1548722168,1,,TATA,FAYE,MARIE,NOVI,MI
1457813073,1,,VANBUSKIRK,MEGAN,,MEDIA,PA
1366904989,1,,QUALLS,KAITLIN,W,SAVANNAH,TN
1275095895,1,,HOSSAIN,MIR SHANAZ,,CLEVELAND,OH
1679065429,2,ABA OF SOUTHWEST FLORIDA CORP.,,,,FORT MYERS,FL
1396017588,1,,WEED,JOSHUA,,COVINGTON,WA
1598247991,2,PAVEL V PETRIK MEDICAL CORPORATION,,,,LANCASTER,CA
1033117551,1,,FOSTER,JEFFREY,PAUL,MINNETONKA,MN
1184186702,1,,STEUER,MEREDITH,SLOAN,SAN FRANCISCO,CA
1992267512,1,,LESCHISIN,SAMUEL,M,CHICAGO,IL
1801358429,1,,WARD,MELANIE,ADRIENNE,WASHINGTON,DC
1710449335,1,,KRAMER,ANDREA,R,RAEFORD,NC
1629530241,1,,PRICE,AMANDA,KATHERINE,MADISON,WI
1538621156,2,AGAPE INDIVIDUALITY SERVICES LLC,,,,KATY,TX
1447712062,1,,ALKHIDER,SAAD,,PHOENIX,AZ
1437152428,1,,BABINEC,JILL,K,NORTH JACKSON,OH
1760887327,1,,RICH,KELSEY,,PLEASANT GROVE,UT
1528392529,1,,LI,NAN,,SAN FRANCISCO,CA
1538621552,1,,PARIN BATESTING,LINETTE,JOYCE,SAN LEANDRO,CA
1356803977,1,,BUCHLER,SUNNY,,FLORENCE,AL
1265994883,1,,GAVLICK,DONA,,COOPER,TX
1174085799,1,,DUROWOJU,LINDSEY,KAITLYN,GRAND HAVEN,MI
1083176606,1,,REN,JINYU,,OVERLAND PARK,KS
1134577513,1,,TEJEDA,SUCEL,,FORT MYERS,FL
1760768782,1,,JIMENEZ BAHAMON,ADRIANA,PATRICIA,NEW ROCHELLE,NY
1619040102,2,COUNTY OF SAN JOAQUIN,,,,STOCKTON,CA
1568860450,1,,KELADA,IRENE,,STATEN ISLAND,NY
1184095846,1,,HELMER,JADA,,JACKSONVILLE,FL
1700348323,1,,CASSEL,JOHN,M,TAMPA,FL
1619439239,1,,VALLENTE ALDRIDGE,MARIA TERESA,PAGUYO,LAKEWOOD,CA
1528520145,1,,PAN,DEREK,DENHOW,NEW YORK,NY
1437611050,1,,SUITS,RYAN,CHRISTOPHER,TALLAHASSEE,FL
1346702966,1,,CARLSON,STACIE,BURNETT,KANSAS CITY,KS
1255893871,1,,SPENCER,LILLIAN,JANE,CHICAGO,IL
1164984787,1,,MORALES-SUARES,CAESAR,,PORTLAND,OR
1770518961,1,,TORRIS,HEATHER,R,CARNEGIE,PA
1417926452,1,,AQUINO,FEDERICO,CAPNAY,JBSA RANDOLPH,TX
1003989153,2,COUNTY OF SAN JOAQUIN,,,,STOCKTON,CA
1073075693,1,,CORRAL,OLGA,,NORTH LAS VEGAS,NV
1982166500,1,,LYNCH,BRIGID,GRACE,BEVERLY HILLS,MI
1790247310,1,,SMITH,MIYA,,BURR RIDGE,IL
1609338227,1,,CASTRO,MARY GRACE,,FLUSHING,NY
1518429133,1,,SHENKER,RACHEL,FLORA,ROCKVILLE CENTRE,NY
1427510049,2,COMMISSION ON AGING-INC,,,,OXFORD,MS
1336601954,1,,CASTALDO,ANDREA,,WORCESTER,MA
1245792860,1,,TAMEA,DANIEL,C,BROOKLYN,NY
1154883775,1,,CHASE,CASSANDRA,LYNN,CENTRAL SQUARE,NY
1063974681,1,,NASH,ALYSON,SHINNERS,CHICAGO,IL
1972065597,1,,JEAN-CHARLES,ALICE,,CAROL CITY,FL
1881156404,1,,BARLEY,CHALANDRA,,BIRMINGHAM,AL
1790247328,1,,NGO,ANDREW,VAN,HOUSTON,TX
1609338235,1,,DESARRO,HANNAH,,WESTERLY,RI
1518429141,1,,REN,FENGZHEN,,OVERLAND PARK,KS
1427510056,1,,SHARMA,POOJA,,DUNWOODY,GA
1336601962,1,,CORLETTO,JOHN,JOSEPH,LOS ANGELES,CA
1245792878,1,,BOAKYE,ANITA,AMMA AKOMAA,CENTERVILLE,OH
1154883783,2,"NORTH READING FAMILY DENTISTRY, PLLC",,,,LYNN,MA
1952739617,1,,YASHARAL,JENNIFER,LAYLA,SANTA CLARITA,CA
1285195735,1,,PLUMMER,GEORGE,SCOTT,SEATTLE,WA
1588812820,1,,JACOBSON,JEFFREY,MICA,KATONAH,NY
1649790643,1,,SCHWICKRATH,ELLYN,,GRAND RAPIDS,MI
1912224726,1,,WHITE,URSULA,TOMIKA,JACKSONVILLE,NC
1144472705,1,,BLAIR,HEIDI,J,COLONIAL HEIGHTS,VA
1063974699,1,,WELCH,GENEVIEVE,KAYE,NORTHBROOK,IL
1972065506,1,,PERLER,LAUREN,,FOREST HILLS,NY
1881156412,1,,PATEL,ROOHI,,NEW BRUNSWICK,NJ
1699237222,1,,DEOLIVEIRA,DANIELE,,ATLANTIC HIGHLANDS,NJ
1508328139,1,,JOSEPH,CHRISTINE,MARY,SAN JOSE,CA
1417419045,1,,OMRAN,LATIFA,,CHAMPAIGN,IL
1326500950,1,,ASLAM,ANUM,,FORDS,NJ
1235691866,1,,TARNOVETCHI,MICHAEL,ALEXANDER,RALEIGH,NC
1144782772,1,,RAYMONDO,GARRETT,COLE,VACAVILLE,CA
1053873687,2,"FIT BODY PHYSICAL THERAPY, PLLC",,,,CONGERS,NY
1962964593,1,,CHUNG,LOIS,Y,OAKLAND,CA
1871055400,1,,DOMINGUEZ,VALERIE,,MIRAMAR,FL
1780146316,2,"FRONTIER PEDIATRIC PARTNERS, PLLC",,,,TWIN FALLS,ID
1598227126,1,,MASSNER,KODY,JOSEPH,BIRMINGHAM,AL
1407318033,1,,BETKE,KATHERINE,MICHELLE,PORTLAND,OR
1316409949,1,,KOSCH,KRISTIN,LEIGH,MAHWAH,NJ
1225590854,1,,HOFFMAN,TOBA,RACHAEL,SPRING VALLEY,NY
1134681760,1,,WANG,HEIDY,LI YUE,BRONX,NY
1043772676,1,,GRIFFIN,AUSTIN,CHARLES,CLEVELAND,OH
1952863581,1,,KIMBLE,ALYSSA,DANIELLE,TAMPA,FL
1861954497,1,,JOHNSON,SCOTT,,WAUSAU,WI
1770045304,1,,TALKIN,REBECCA,MAGGIE,SAINT LOUIS,MO
1689136210,2,PROMOTING INDEPENDENT LIVING CONCIERGE,,,,LAKE ORION,MI
1497217020,1,,NGUYEN,ALAN,,RICHARDSON,TX
1427119510,2,SAN JOAQUIN GENERAL HOSPITAL PHARMACY,,,,FRENCH CAMP,CA
1316213200,1,,WILLIAMS,CYNTHIA,DAMEKA,HOUSTON,TX
1306308937,1,,HAROLD,JENNIFER,ELIZABETH,COLUMBUS,OH
1215499843,1,,JO,NOAH,,SAN ANTONIO,TX
1124580758,1,,GREEN,RACHEL,LINDSAY,ROUND ROCK,TX
1033671664,1,,JENISCH,MEGAN,,PRAIRIE VILLAGE,KS
1942762570,2,CONFIDENT CARE MEDICAL,,,,WASHINGTON,DC
1851853485,1,,ARANGO,ALEJANDRO,,AURORA,CO
1760944391,1,,KLAR,SOFIA,,RAMONA,CA
1588126114,1,,MULLER,SKYLER,MODEROW,CASSELTON,ND
1396207924,1,,ARAGHINIKNAM,SEPEEDEH,ZAHRA,VALHALLA,NY
1205398831,1,,LEE,ANGELA,,SPRING HILL,TN
1114489747,1,,YANG,LESLIE,,SAN PABLO,CA
1023570652,1,,FERENTS,BAR,,BROOKLYN,NY
1932661568,2,COHESIVE MEDIRYDE,,,,SHAWNEE,OK
1073071056,2,MITCHELL BOYS HOME INC,,,,LANCASTER,CA
1891257416,2,"AVID CARE SERVICES, INC",,,,WOODBRIDGE,VA
1841752474,1,,LE,ISABELLA,,WOODLAND HILLS,CA
1750843389,1,,NGUYEN,LEVIS,,JENISON,MI
1669934295,1,,YANG,ZHI MEI,,BROOKLYN,NY
1578025102,2,HIS DAUGHTERS HOUSE,,,,RIVERSIDE,CA
1487116018,1,,DONAGHY,JEAN,MARIE,STANTON,CA
1295297828,1,,NGUYEN,JENNIFER,THAO,RICHMOND,TX
1104388735,1,,SHUJA,AKBAR,MOHMMAD,FREMONT,CA
1013479641,1,,HILL,SARA,A,JOLIET,IL
1922560556,1,,MONACO,CHRISTINA,MARIE,PHILADELPHIA,PA
1831651462,1,,EGGER,KAITLYN,MARIE,DEER PARK,NY
1740742378,1,,BAKER,ANDREA,LUCIA,HOUSTON,TX
1659833283,1,,CHANG,VICTORIA,ANN,SEATTLE,WA
1568924199,1,,ZHANG,KUNYU,,ARCADIA,CA
1851745210,1,,DUVOR,LEAH,,SAINT PAUL,MN
1619182318,2,COUNTY OF SAN JOAQUIN,,,,STOCKTON,CA
1093264475,1,,GREEN,ROBIN,,NEW ORLEANS,LA
1477015006,1,,BROWNE,ADORA,,OLIVE BRANCH,MS
1386106912,1,,WOOD,SAMUEL,CLIFFORD,BALTIMORE,MD
1194287722,1,,KOWALSKY,RYAN,,BROOKLYN,NY
1003378639,1,,LUONG,JENNIFER,HIEU,COLUMBUS,OH
1881156610,1,,GRAHAM,LORA,,LEESBURG,FL
1164550653,1,,PARKER,JULIE,,OMAHA,NE
1952788481,1,,THOMSEN,SAMUEL,,COLUMBIA,MO
1972707685,1,,CONOVER,TRINETTE,M.,EAST GREENWICH,RI
1912469545,1,,MONDA,CHRISTOPHER,,LOS ANGELES,CA
1821550450,1,,RANDALL,ROBYN,S,LITTLETON,CO
1730641366,1,,CASILLAS,MAYBELL,ALICE,NORTH LAS VEGAS,NV
1649732272,1,,HAZLEWOOD,SHAWN,,ALBUQUERQUE,NM
1558823187,1,,ANDERSON,MONIQUE,,PHILADELPHIA,PA
1467914093,1,,YUAG,RONSTED,,THREE RIVERS,MI
1376005900,1,,CAMPBELL,LEONARD,ANTHONY,NORCROSS,GA
1285196816,1,,MCDANIEL,KASI,MICHELLE,OCEAN SPRINGS,MS
1093277626,1,,PERRY,KELLEY,,KANSAS CITY,KS
1982054250,1,,ALQAM,BILAL,MUNIR,LITTLE ROCK,AR
1801358718,1,,RAY,TRAVIS,J,FULTON,IL
1902368533,1,,PRICE,AUSTIN,JOE,SAN FRANCISCO,CA
1811459449,1,,DAY,LYNDSEY,PATE,BATON ROUGE,LA
1720540354,1,,JARA,MAYRA,VANESSA,MODESTO,CA
1639631260,1,,KONERU,CHAITANYA,,HOUSTON,TX
1548722176,1,,KUDELKA,MATTHEW,ROBERT,NEW YORK,NY
1457813081,1,,GONZALEZ,JENNIFER,,SEARCY,AR
1366904997,1,,TSOU,PETER,,COLUMBUS,OH
1275095804,1,,ANTHONY,KASSIE,L,KIRKLAND,WA
1184186710,1,,CAMPBELL,OLUFUNTO,,BALTIMORE,MD
1992267520,1,,BALQUIER,JOVANNA,LYNN,NEBRASKA CITY,NE
1801358437,1,,WILTSHIRE,CANDIDA,,TEANECK,NJ
1710449343,1,,CAUGHEY,MEGAN,ELIZABETH,NEW YORK,NY
1629530258,1,,FOSTER,ASHTON,,AMARILLO,TX
1538621164,2,AMANDI HEALTH SERVICES,,,,DANVILLE,VA
1447712070,2,INTEGRITY FAMILY DENTISTRY LLC,,,,JANESVILLE,WI
1861953960,1,,THAO,MIAH,YOUA,PLOVER,WI
1841577756,1,,LOWMAN,LAURA,STRAUB,MEDIA,PA
1306307079,1,,O'NEIL,JESSICA,,BOSTON,MA
1225538044,1,,DRISCOLL,DAILYNN,,BETHUNE,CO
1265994891,1,,MOORE,SARAH,ANN,SPOKANE,WA
1174085708,1,,GONZALEZ,CARLOS,ALBERTO,NORTH LAS VEGAS,NV
1083176614,1,,LEE,KEVIN,,SACRAMENTO,CA
1891257424,1,,NEUMANN,MICHELLE,,BATON ROUGE,LA
1700348331,1,,ROTHAS,KATHRYN,ELIZABETH,NEW YORK,NY
1619439247,1,,DICROCE,EMILY,ROSE,NORTHGLENN,CO
1356803985,2,"MAGNOLIA MED MANAGEMENT, LLC",,,,ATLANTA,GA
1528520152,1,,CHANG,GLORIA,YUNMI,DALLAS,TX
1437611068,1,,RUSS,MARIA,,INDIANAPOLIS,IN
1346702974,1,,SANDOVAL,ROCIO,,ONTARIO,CA
1255893889,1,,TOW,RHONDA,LEE,RAINBOW CITY,AL
1164984795,1,,MAJID,SONIA,,HERSHEY,PA
1073075602,2,TOKEN MEDICAL SERVICES LLC,,,,MCCORDSVILLE,IN
1982166518,1,,MARTINEZ OLIVERA,ADRIANA,,LOS ANGELES,CA
1891257432,1,,ERDELYAN,SARAH,ROSE,LOS ANGELES,CA
1700348349,1,,BEHRENDS,VALERIE,L,BRIGHTON,IL
1619439254,2,CYGNI RX INC,,,,FOUNTAIN VALLEY,CA
1437611076,1,,POURAKBAR,SARAH,,KANSAS CITY,MO
1346702982,1,,MURIGU,JOYCE,R,AUSTELL,GA
1255893897,1,,GOODALL,CRAIG,,FOUNTAIN HILLS,AZ
1164984704,1,,CHUG,RAHUL,,FRESNO,CA
1073075610,1,,ESSO,ALICE,,RIVERSIDE,CA
1982166526,1,,FARRELL,JASON,TODD,MONTCLAIR,CA
1790247336,1,,PATEL,MEGH,,ADDISON,IL
1609338243,1,,DOW,VERONICA,SHANA,GREENWOOD,SC
1518429158,1,,LIU,YINGYING,,WOODLAND HILLS,CA
1427510064,1,,GUTIERREZ,DENIS,XAVIER,MCALLEN,TX
1336601970,2,FIRSTMED HOME HEALTH,,,,GLENDALE,CA
1245792886,1,,NAPOLEON,JERSY,LANDIS,NASHVILLE,TN
1841782299,1,,LEWIS,GRACE,,OCOEE,FL
1508272915,1,,VINCENT,TODD,STEVEN,MESQUITE,TX
1154883791,1,,FARDAN-ALEXANDER,AALIYAH,NURA,LAKE MARY,FL
1063974608,1,,MILLER,YISROEL,,BROOKLYN,NY
1972065514,1,,SHOGREN,RYAN,,SIOUX FALLS,SD
1881156420,1,,ORTON,TAYLOR,,SCOTTSDALE,AZ
1699237230,1,,TILLMAN,RODERICK,,HOUSTON,TX
1508328147,1,,REDDY,ARUN,PADIRA,EDMOND,OK
1326500968,1,,COTTO VELEZ,DAVID,GABRIEL,MIAMI,FL
1235691874,2,GUARDIAN HOMES INC.,,,,MINNETONKA,MN
1144782780,1,,NUNEZ,NANCY,,VAN NUYS,CA
1053873695,1,,CHOUDHURY,ASHA,SHEILA,SAN FRANCISCO,CA
1962964502,2,"DIRECT CARE HOME HEALTH, INC.",,,,PASADENA,CA
1225590862,1,,SHTRIDLER,ELINA,,BROOKLYN,NY
1336675081,1,,GORMAN,KATHERINE,,PLANO,TX
1073506655,1,,HANDOJO,TROY,JOJIRO,MURRIETA,CA
1124551858,1,,MULLINS,SAMANTHA,JO,MURFREESBORO,TN
1871055418,1,,SAURABH,NO NAME GIVEN,,BRADENTON,FL
1780146324,1,,KARKI,PRATIKSHYA,,WEST VALLEY CITY,UT
1407318041,1,,FLEMING,WILLIAM,,FRESNO,CA
1316409956,1,,ABDELHADI,DALILA,,WALNUT CREEK,CA
1134681778,1,,NGUYEN,CHRISTOPHER,V,LAS VEGAS,NV
1619494853,1,,ACCIARINO,ANNA,LAURA,NEW YORK,NY
1386196285,1,,HASTINGS,SHERRY,MACGREGOR,IRVINE,CA
1043772684,2,"TROY JOJIRO HANDOJO, M.D., A PROFESSIONAL CORPORATION",,,,MURRIETA,CA
1952863599,1,,FARAH,LUBNA,,DENVER,CO
1861954406,1,,KIM,SONNI,,PALISADES PARK,NJ
1770045312,1,,PRICE,DONNA,,MONROE,LA
1689136228,2,MISBEKCARE INC,,,,HOUSTON,TX
1497217038,1,,KIMBRELL,CONNOR,WILLIAM,CHATTANOOGA,TN
1306308945,1,,MUZER,DOLORES,,LAFAYETTE,CO
1215499850,1,,GUIDI,MAHOULOME,HAROLD,SPOKANE VALLEY,WA
1861882490,1,,CODADA,DANIA,,HEMPSTEAD,NY
1124580766,1,,THYNE,ANNA,FLAVYA,ABILENE,TX
1033671672,1,,MANN,SANDEEP,SINGH,GILROY,CA
1942762588,1,,PAVLIK,JOANNA,LOPEZ,AURORA,CO
1851853493,2,ALTERNATIVE HEALING HOME CARE SERVICES COMPANY,,,,CHARLOTTESVILLE,VA
1760944300,1,,TARIQ,FARZAD,,TEMECULA,CA
1679035216,1,,CHANG,ROGER,C,SAN FRANCISCO,CA
1588126122,2,ZAKDPC PLLC,,,,GRAPEVINE,TX
1205398849,1,,MURDOCK,MCKENZEE,,GLENDALE,AZ
1114489754,1,,LEA,LATOSHA,R,GREENSBORO,NC
1023570660,1,,SUGGS,MELISA,ANN,BOGART,GA
1932661576,1,,MANGAT,KHUSHWANT,SINGH,KANSAS CITY,MO
1841752482,1,,FRAME,SUSAN,LYNN,NEW YORK,NY
1750843397,1,,DITOMASO,LISA,,LAS VEGAS,NV
1669934204,1,,YEE,LAUREN,MICHELLE,ELMIRA,NY
1578025110,2,MERAKI WELL-BEING LLC,,,,ALBUQUERQUE,NM
1487116026,1,,NORIEGA-JEREZA,DANIELLE,,FULLERTON,CA
1295297836,2,PLANET HOSPICE CARE INC.,,,,GLENDALE,CA
1104388743,1,,PADILLA,DANIEL,,ALBUQUERQUE,NM
1013479658,1,,NEWELL,KATHRYN,,WILMINGTON,NC
1922560564,1,,MUNOZ,JONATHAN,EMILIO,PHOENIX,AZ
1831651470,1,,PORTE,SARA,E,CHICAGO,IL
1740742386,1,,PACHECO TORRES,MONICA,RAQUEL,OAKLAND,CA
1952463572,1,,ZAK,MARGARET,,GRAPEVINE,TX
1790103653,1,,FLOWERS,DAMON,STEGER,GREENVILLE,SC
1649775313,1,,KIM,PHILLIP,,BLUE BELL,PA
1689958563,1,,MARTI,RYAN,LEE,SAN FRANCISCO,CA
1184806150,1,,WILLIAMS,MARY,A,CLARKSDALE,MS
1780138404,1,,NOBLETT,DYLAN,,SACRAMENTO,CA
1659833291,1,,BLANCHARD,JULIE,,SAN RAFAEL,CA
1568924108,1,,LAFOLLETTE,OLIVIA,KALYN,MORNING VIEW,KY
1679672422,1,,BACULI,MANUEL,NOBLE,LAKEWOOD,CA
1245684661,1,,DECUFFA,DANA,,PHOENIX,AZ
1700809878,1,,PETERSON,DONALD,R,FAIR OAKS,CA
1801069984,1,,RAMOS,RODERICK,P,LOMITA,CA
1477015014,1,,TACUNAN,KELLY,M,ANTIOCH,CA
1386106920,1,,MENDEZ,LIZBETH,,WOODLAND HILLS,CA
1003378647,1,,PETERSON,KRISTINA,,LOS ALTOS,CA
1912469552,1,,CHACKO,ANN,,HARVARD,MA
1821550468,1,,ZHONG,CHANJUAN,,SANTA CLARA,CA
1730641374,1,,SLEDGE,EARLISHA,,MONROE,LA
1558823195,1,,AHMED,RAHAT,,SOUTHAMPTON,NY
1407219041,1,,HATIC,HARIS,,LAWRENCEVILLE,GA
1194287730,1,,HUSSEIN,SEDRA,,PEMBROKE PINES,FL
1649732280,1,,SKLAR,BRANDON,A,DENVER,CO
1467914002,1,,KHAN,MAHWISH,IQBAL,HOUSTON,TX
1376005918,1,,BARRERA,CASSIE,,RICHARDSON,TX
1528520160,2,"EMPATHY HEALTHCARE SOLUTIONS, LLC",,,,NORTH CHESTERFIELD,VA
1285196824,1,,GUNTER,ANDREW,CLARK,BROOKLYN,NY
1093277634,1,,WARREN,STEPHEN,IMMANUEL,SACRAMENTO,CA
1902368541,1,,CHAVEZ,RAYMOND,CARMEL,RIALTO,CA
1649730342,1,,KIM,ANDREW,J,NEW YORK,NY
1326544750,1,,KUSEH KALANI YAZD,NAZANIN,,AURORA,CO
